id;log_price;property_type;room_type;amenities;accommodates;bathrooms;bed_type;cancellation_policy;cleaning_fee;city;description;first_review;host_has_profile_pic;host_identity_verified;host_response_rate;host_since;instant_bookable;last_review;latitude;longitude;name;neighbourhood;number_of_reviews;review_scores_rating;thumbnail_url;zipcode;bedrooms;beds
1859867;4.941642422609304;Bed & Breakfast;Private room;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Breakfast,""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;strict;False;Chicago;*3-night minimum booking (Fri-Sat-Sun) required April 1-November 30* The Art-Deco room (Room #1) is positioned on the very front of the inn, overlooking bustling North Halsted Street. This room has considerable natural light, features a queen bed and a spacious closet, and has centrally-controlled air conditioning, a ceiling fan, digital television, wireless internet, and shares a bathroom with two other rooms. Sharp lines, retro stainless steel furniture, with a 1930's Harlowesque feel! The ArtDeco Room is one of eight rooms at the inn. The inn is located in the center of a busy urban entertainment district, four miles north of the downtown city center, and six blocks west of the Lake Michigan shores and Belmont Harbor. Wrigley Field, home of the Chicago Cubs, is a ten-minute walk from the inn. The inn is tucked back 140 feet from North Halsted Street and is surrounded by bars, restaurants, retail stores, and other entertainments and attractions. Guests will have access to their room,;2016-07-17;t;t;100%;2016-03-22;f;2016-07-17;41.9444803539884;-87.64796889263918;ArtDeco Room;Boystown;1;100.0;https://a0.muscache.com/im/pictures/fbe94869-95ab-497f-8354-897aef921b6c.jpg?aki_policy=small;60657;1.0;1.0
18430785;4.553876891600541;Apartment;Private room;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49""}";2;1.0;Real Bed;strict;True;Chicago;"""Urban farmhouse"" charm on the edge of downtown. King-size suite w/private spa-like bath incl. steam shower and jacuzzi tub. Smart TV with cable. Free street parking. Walk to United Center, Fresh Market. Cozy, quiet place to relax and enjoy Chicago. Feel free to move about and make yourself comfortable. My home is your home. Only ask that you clean up after yourself and are continually respectful of our neighbors, particularly the ones downstairs. Please Note: our downstairs neighbors sleep in the room below yours, so loud music or talking, running/walking with hard shoes on the hard wood, etc., are very disruptive, especially after hours. Enjoy complimentary coffee, tea and water along with the use of all kitchen appliances and cookware. Am comfortable being interactive or invisible, whichever makes you more comfortable.  Am happy to suggest local activities and/or restaurants.  Feel free to call or text me if you have a question and I'm not around. Neighborhood is a quiet, tree-lined";2015-12-20;t;t;100%;2015-07-20;f;2017-05-08;41.881949439721296;-87.68341535918215;Cozy king suite by United Center;Near West Side;10;98.0;https://a0.muscache.com/im/pictures/78f848e7-f1ba-4b0d-b12e-d78138b8ef1c.jpg?aki_policy=small;60612;1.0;1.0
7970578;5.010635294096256;House;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";6;1.0;Real Bed;strict;True;NYC;Private home with 3 spacious bedrooms, freshly painted and clean on quiet residential street.  It is away from noise & crows, while enjoying all the convenience of flushing. Free parking, 2 blocks to Asian supermarket, restaurants, library. 8 mins to LGA 20mins to JFK by car. 30mins to Manhattan by 7 train. 8 mins driving to US Open and Mets Citifield. 欢迎来到云驿站,家庭式温馨的休息站。整层三大卧室及大客厅全部重新粉刷清洁。小区所在地闹中取静,2个街口至广式酒楼东云阁,上海餐馆亚洲餐馆以及中国超市。交通方便,仅10分钟巴士可至7号地铁,近高速30分钟至曼哈顿。免费停车,免费无线及60个中文频道 2 blocks to Main Street. 10 mins bus ride to downtown flushing and 7 train. Free parking in front of house. If you have more than one car it is easy to find street parking around house too.;2016-11-25;t;t;100%;2015-01-03;f;2017-09-26;40.74222592530596;-73.82276424011503;Elegant 3 bedroom family house in Flushing 云驿站;Flushing;23;95.0;https://a0.muscache.com/im/pictures/86d98314-6887-4b39-9e12-e5b5ecc63a48.jpg?aki_policy=small;11355;3.0;3.0
13113790;5.135798437050261;Apartment;Entire home/apt;"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Essentials,Shampoo}";2;1.0;Real Bed;strict;True;NYC;Spacious and quiet one bedroom apt in the Heart of Manhattan! 5min from Time Square. Very large and peaceful one bedroom apt in the heart of Manhattan! Near all the shops restaurants and just 5min from Time Square!  The apt is fully equipped with all the things that you need to have a comfortable and pleasant staying. The apt has: Cable TV - two flat screen TV WiFi  Coffee machine  Toaster  Microwave Towel's None Vibrant and exciting area of Manhattan! With many subways stations near the apt, plenty of great restaurants, Broadway shows just a few blocks. Plenty of subways stations near the apt.;2016-06-03;t;f;80%;2016-05-18;f;2017-09-29;40.76145154503936;-73.98399212483935;Great one bedroom in Time Square!;Times Square/Theatre District;43;93.0;https://a0.muscache.com/im/pictures/3f746672-0f76-49d6-a76f-a264600626c0.jpg?aki_policy=small;10019;1.0;1.0
6701678;4.248495242049359;Apartment;Private room;"{""Smoking allowed"",""Family/kid friendly"",""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;flexible;False;LA;My huge 2 bedroom apartment gives you all the amenities of home.  Your large bedroom has huge closet, vanity area and bathroom.  The patio is perfect for a cup of coffee and the pool area gives you ample space for relaxing and BBQ's. Gym,parking. We are 8 minutes from LAX, 15 minutes from Venice Beach, one minute from the 110 and 405 and 2 minutes from Ladera Heights, Westchester.  El Segundo, Manhattan Beach and the Strand is 13 minutes away...this is the best section of Inglewood...Your Gonna Love it! Livingroom, Diningroom, private bath, gym and pool are available I will meet and greet you upon arrival. Friday, Ralph Supermarket, Starbucks, Bath Body and Beyond numerous eateries..come on by! You can Uber anytime or park your rental in your own secure underground parking spot.;2016-10-23;t;t;80%;2016-10-06;f;2017-02-02;33.97059203999435;-118.36638765695992;Your Gonna Love Inglewood!!  THIS IS THE BEST PART;;10;100.0;https://a0.muscache.com/im/pictures/2e3e1f7d-fad8-4305-95e4-16c16f2e511b.jpg?aki_policy=small;90302;1.0;1.0
9184888;4.48863636973214;House;Private room;"{TV,""Wireless Internet"",Pool,Kitchen,""Hot tub"",Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo}";2;1.0;Real Bed;strict;True;LA;New Mediterranean rustic retreat w/ saltwater pool/spa, chef's kitchen, and private jetted bath & bedroom. Just miles from Rose Bowl and old town Pasadena. Nearby equestrian center, tennis courts, and hiking trails. Mediterranean Altadena retreat w/ w all amenities -- chef's kitchen, den, salt water pool & spa, Brazilian walnut floors and staircase, private spa. Near Rose Bowl. Guest will have access to private bedroom and bath. Owners live on site and are on hand to answer any questions and sometimes create individualized exclusive experiences.;2015-09-04;t;t;100%;2014-02-28;f;2017-02-05;34.201269732926924;-118.14813116234728;Private Room Near Rose Bowl;Altadena;5;96.0;https://a0.muscache.com/im/pictures/90402341/68acffc9_original.jpg?aki_policy=small;91001;1.0;1.0
4296291;4.0943445622221;Apartment;Private room;"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49""}";2;1.0;Real Bed;moderate;True;NYC;Clean, minimalist room in the heart of Williamsburg. Hello! This clean and comfortable room is one of three in our recently renovated apartment. We have central air and heat, fast, free wifi, and a stunning rooftop that overlooks the Manhattan skyline just one floor above us.  Please note that this building is a walk-up (no elevator) so plan accordingly! Bedroom/Bathroom: - Double bed - Space in a bedside table with two drawers - Clean bedding and linens - Steamer - Toiletries (Shampoo and conditioner) Kitchen - Tea and coffee (and coffee maker) - Stainless steel appliances (fridge, dishwasher, oven and gas stove) - Basic kitchen accessories for cooking and eating The Building - Washer and dryer - Rooftop with seating, grills, and a heat lamp My two roommates and I have 9-5 jobs that keep us busy during the day, but I am available by phone at any time. Located half a block from Bedford, our building is close to quintessential Williamsburg shops, bars, restaurants, parks and more. The L;2017-02-20;t;t;100%;2014-10-07;f;2017-09-12;40.71420097348597;-73.96408181588583;Cozy Bedroom in Centrally Located Apartment;Williamsburg;14;100.0;https://a0.muscache.com/im/pictures/2c30de62-df1f-47df-a14c-20f3d9903f55.jpg?aki_policy=small;11249;1.0;1.0
6813715;5.241747015059644;House;Entire home/apt;"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance""}";7;2.0;Real Bed;strict;True;LA;Breathtaking location - modern and bright lodge-style dream home in Topanga Canyon! Spacious 3 bdrm/2 bath (2nd bedroom is connected to master & suitable for child / teen).  Lots of light, amazing deck and luscious forest views! This amazing historic 20's craftsman lodge style home is located in a tranquil setting of Topanga Canyon. Surrounded by 1.5 acres of luscious forest, the artisan design of this house is spectacular and it is fully furnished with modern accents and rich wood detail. The great room is 2 stories tall with original 20ft wood beam ceilings, a stone fireplace, and new glass walls opening to a beautiful deck overlooking the canyon treetops. Upstairs the master bedroom is equipped with a luxurious king bed and plenty of space for relaxation including a small private deck.  The 2nd bedroom is connected to master - it is is a small bedroom perfect for a child or teen, equipped with a full size futon.  This room can serve as an office.     The 3rd bright bedroom is downst;2017-04-15;t;f;100%;2017-04-11;t;2017-04-19;34.10632770428199;-118.59214960319495;Exquisite Topanga Canyon Lodge 10 min to Beach;Topanga;3;100.0;https://a0.muscache.com/im/pictures/eeafd9a0-0cf0-45d6-9e8d-03b46f9090cf.jpg?aki_policy=small;90290;3.0;3.0
928004;4.605170185988092;Apartment;Shared room;{};1;1.0;Real Bed;flexible;False;NYC;Need a place to stay in NYC?? Great location upper east side.  Friendly host :). Access to entire apartment as my roommate. I live here and am here often;2017-09-10;t;t;73%;2016-04-04;f;2017-09-10;40.763182658398335;-73.96107563360941;Comfy couch. Upper east side;Upper East Side;1;100.0;https://a0.muscache.com/im/pictures/387bc5bc-9891-4cb4-ab0c-82d27880f993.jpg?aki_policy=small;10065;1.0;1.0
11861063;4.605170185988092;Apartment;Private room;"{""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Essentials,Iron}";2;1.0;Real Bed;flexible;False;NYC;CHARMING AND CONFORTABLE AVAILABLE ON 118TH ST, WEST SIDE IN MANHATTAN. TWO MINUTES WALKING TO THE SUBWAY (RED EXPRESS LINE 2,3);;t;t;;2015-12-03;f;;40.80518896583708;-73.95090673957631;BEDROOM IN UWS;Harlem;0;;https://a0.muscache.com/im/pictures/8cdd9a1b-50c2-4c36-a5ea-1891665a54e7.jpg?aki_policy=small;10026;1.0;1.0
17603687;5.293304824724492;Apartment;Entire home/apt;"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,Bathtub,""Children’s books and toys"",""Babysitter recommendations"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard""}";4;1.5;Real Bed;moderate;True;NYC;5 Minutes From JFK Airport, This is a beautiful Modern 2 Bedroom Apartment, that accommodate up to 6 Guests. 2 Bedroom, Kitchen, dining room,  living rooms, and 1, 1/2 Bathrooms Front Entrance  Entire Apartment Host is on Premises, and available upon request 5 mins from JFK Airport,  20 mins from Laguardia Airport, 20 mins from US Open  10 mins from Resort World Casino,  20 mins from Coney Island Beach & Amusement Park  5 mins from Springfield Park  10 mins from Baisley Pond Park, 10 mins from Green Acres Mall, 5 mins from Several Supermarkets and Stores, 10 min walk to LIRR, will take you to the city and 20 minutes, Near Public Transportation, Near Several Major Highways, 12 miles from the famous Nautical Mile, 23 miles from Adventureland Amusement Park Walk, UBER, LIRR,  Public Transportation;2017-09-04;t;f;100%;2017-02-14;f;2017-09-26;40.66676190350619;-73.76293735534409;Shay's Place #2   ( 2-Bdrm. apt ) 5 mins. From JFK;Jamaica;5;100.0;https://a0.muscache.com/im/pictures/f577c376-9628-48cb-9e89-e6e752ba51d7.jpg?aki_policy=small;11413;2.0;4.0
13654448;4.8283137373023015;House;Private room;"{TV,Internet,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";2;1.0;Real Bed;moderate;True;SF;Privacy, comfort, and convenience make this a great retreat for exploring San Francisco or traveling for business. Located in the popular and safe Alamo Square / Nopa neighborhood. - The bathroom is private and accessible only from inside the room, similar to a hotel room. - The room is at the top of the entry stairs for semi-private access. - The room has a large flat screen TV with an Apple TV box. - The home is a spacious, modern Edwardian flat. - The living room is your private space. - The kitchen is a shared space. - 30 second walk to Alamo Square Park. - 2-3 minute walk to markets, cafes, bars: The Mill, 4505 BBQ, Nopa, Brenda's, Mojo Bicycle Cafe, Bi-Rite Grocery, Kung Food, and more. - The living room has bright morning sun and a view of downtown San Francisco. - The modern kitchen provides a refrigerator, table, and equipped for light cooking. Street parking is free but limited to two hours from 8 AM to 8 PM on weekdays. Unlimited street parking is available for $10 / day on ;2015-04-23;t;t;90%;2013-02-18;f;2017-07-06;37.777096668235934;-122.43762636881924;Private Room at Alamo Square;Alamo Square;102;95.0;https://a0.muscache.com/im/pictures/89478683/bb4de323_original.jpg?aki_policy=small;94117.0;1.0;1.0
8583834;5.68697535633982;Condominium;Entire home/apt;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";2;1.0;Real Bed;moderate;True;SF;My place is walking distance to Union Square, Embarcadero, the Ferry Building, AT&T Park, and MOMA. You’ll love staying here with the central location, high ceilings, open concept, bright windows, and modern decor. Ideal for couples, solo adventurers, and business travelers.;2016-08-07;t;f;100%;2016-07-31;f;2017-08-13;37.78813506953182;-122.3916817540632;Spacious & Modern Luxury Condo w/ Parking Included;South Beach;14;99.0;https://a0.muscache.com/im/pictures/7360633c-4efe-4232-823f-5743a646d79e.jpg?aki_policy=small;94105;1.0;1.0
12987735;3.7841896339182615;Apartment;Private room;"{""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace""}";1;1.0;Real Bed;flexible;True;NYC;This cozy, private bedroom is in our spacious two-story apartment. We're located on the first floor of a freshly renovated Brownstone in one of Brooklyn's coolest, fastest-growing neighborhoods. Safe, 5 min from train, a ton to see and do! Your bedroom has a bed with a brand new mattress and a hanging rack. You'll have plenty of room to unpack, get comfortable and organized. We'll have fresh sheets, blankets, pillow cases and shower towels for you.  Our bedrooms are on the other end of the apartment as well as downstairs, giving you maximum privacy. The entire apartment has just been completely renovated with all new appliances.  We don't provide food, but can recommend take-out and restaurants in the area, a particular favorite is the (impressively) hearty vegan cuisine around the corner. Also feel free to cook something up in our kitchen, as we often are! We keep the shared space clean and hope you will do the same. You'll have access to your private bedroom facing the street, a kitc;2016-03-30;t;f;33%;2016-02-20;f;2017-08-06;40.68595995890802;-73.92185440656252;Sunny, Private Bedroom in Brooklyn;Bedford-Stuyvesant;9;89.0;https://a0.muscache.com/im/pictures/6ea694c3-4c00-44b8-98b9-6a68c1de7dd7.jpg?aki_policy=small;11221;1.0;1.0
5806687;4.700480365792417;Apartment;Entire home/apt;{};1;1.0;Real Bed;flexible;False;NYC;A beautiful New York City Studio Apartment located in Chelsea. Close to 5th Avenue shopping and Union Square Park.  4th floor walk-up. Full Bathroom Full Kitchen Internet Included Close to all subway lines Quiet guess and non-smokers only;;t;t;;2014-04-06;f;;40.7394219185388;-73.99628925063296;Studio apartment Chelsea NYC;Chelsea;0;;https://a0.muscache.com/im/pictures/4ae85551-f8f1-4f2b-a633-1b99dc6657ee.jpg?aki_policy=small;10011.0;0.0;1.0
12762438;5.241747015059644;Apartment;Entire home/apt;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,Doorman,Gym,""Elevator in building"",""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",""Doorman Entry""}";5;1.0;Real Bed;strict;True;LA;BRAND NEW!! DTLA City views suite, Walk everywhere, Safe, Quiet. High-end decorated at an affordable price! Incredible views, FREE WiFi, Parking available, Pool, Gym. Walk 2 LA Live, Convention Center, Staples Center, Restaurants, & Bars. Designer Decorated Modern Brand New Apartment!!! **This apartment is very low priced because I just listed it and it's BRAND NEW. It will go up in price after more reviews** This Downtown Los Angeles luxury 1 bedroom 3 Bed suite is located in a great building with a pool, gym, and business center. This 1 Bedroom Suite with 1 Bathroom is decorated with ultra luxury modern furniture and artwork. Enjoy your evening looking at panoramic views of the Downtown Los Angeles skyline. APARTMENT FEATURES:  • Sleeps 5 • You get the entire apartment  • FREE WiFi  • Gorgeous Views (enjoy California sunsets!)  • HDTV FREE Cable  • 1 Luxury Plush KING Bed, Queen pull out bed, and a Twin Bed • 1800 thread count sheets  • Chic and modern design • Laundry  • Kitchen • S;2016-06-01;t;t;100%;2016-02-04;t;2017-04-16;34.04518831041985;-118.25721803823129;DOWNTOWN LA EXCLUSIVE 3BEDs SUITE GRAND VIP;Downtown;54;92.0;https://a0.muscache.com/im/pictures/148c53ed-bff6-4a2d-b0f8-d125c5a97465.jpg?aki_policy=small;90017;1.0;3.0
4103146;4.248495242049359;Apartment;Private room;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Gym,Elevator,Washer,Dryer,""Smoke detector""}";1;1.0;Real Bed;moderate;True;NYC;A private bedroom in a 2 br apartment in the Upper East Side. Room includes a queen bed, couch, tv, and wireless internet.  For female guests only. *Note: I prefer to exchange a message before you book. Thanks! A cozy room located in a safe Upper East Side area. Guests will have access to a shared bathroom in the apartment, a gym located in the building, and washer and dryer ($2 per load) located on the ground floor of the building. Starbucks, Duane Reade, fantastic restaurants, bus/subway located within a few blocks of the apartment.;;t;t;;2014-05-12;f;;40.76712076943039;-73.95668106639691;Cozy bedroom - Upper East Side;Upper East Side;0;;https://a0.muscache.com/im/pictures/38852150/45101ae5_original.jpg?aki_policy=small;10021;1.0;1.0
14716281;3.912023005428147;Apartment;Private room;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,Elevator,Heating,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";1;1.0;Real Bed;moderate;True;NYC;Amazing big room for rent with two large windows sunlight ,  Bedroom is large with a big closet and great sunlight from 2 great windows! Also includes laundry in basement, elevator, full kitchen . Close to trains lots of shops store restaurant, Full kitchen ,dining room ,1 bathroom ,  . All shopping stores , and restaurant ,2 blocks to buses ,train , 15 mint's to the city I be able to help at  direction information ,and any thing you need. There is a stores supermarket,restaurants,bus , park,and more,,,,. Park, library,restaurants Check out please 11:00 am;;t;f;100%;2015-08-10;f;;40.61876152856737;-73.95812964018674;Amazing bedroom privet room;Midwood;1;;https://a0.muscache.com/im/pictures/c2846262-b136-4f05-9105-844d40002c93.jpg?aki_policy=small;11234;1.0;1.0
16454703;5.6167710976665735;Apartment;Entire home/apt;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";5;1.0;Real Bed;strict;True;NYC;Our apartment has a separate entrance and 3 bedrooms (one is a smaller room off the living room). Everyone has private access to their own bedroom and the bathroom. Sun filled and quiet, right near the Barclay Center and Prospect Park. This is a well-laid out apartment with a living room with a kitchenette in the front of the house. The bathroom is off the hallway and separate from the all the bedrooms. Guests have total freedom to come and go as they want and even have their own brooklyn stoop! The space is quiet, with three bedrooms located in North Park Slope on Degraw Street between 4th and 5th Avenues near to all the restaurants, transportation, parks and cafes that Brooklyn offers. (The third bedroom is a smaller room but it's comfortable and private.) This apartment is the top floor of a brownstone we are proud owners of!  We are also near two large grocery stores and a 24-hour grocer across the street with everything you need including organic produce and food, an organic butch;2014-06-13;t;t;100%;2014-06-02;f;2017-09-17;40.68193114238181;-73.97635654072666;Quiet Park Slope Near All -  Great Bargain!;Park Slope;91;93.0;https://a0.muscache.com/im/pictures/40908831/44c9412e_original.jpg?aki_policy=small;11217;3.0;3.0
9694633;4.382026634673881;Apartment;Private room;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",""Laptop friendly workspace""}";2;1.0;Real Bed;moderate;False;NYC;A charming studio with rustic hardwood floors and windows looking at McGolrick Park. It comfortably fits two located on a quiet street. Located in Greenpoint, Brooklyn, minutes away from Williamsburg and Manhattan. Longer stay preferred. It is a studio with it's own private entrance and bathroom. It features a Queen sized bed, two huge windows overlooking McGolrick Park, a desk, free wifi, TV, blu-ray player, netflix. The kitchen is a shared space with my roommates who lives in the connecting studio. There will be a couple empty drawers for you to store your items if you would like. I will actually be out of town during this period, but if you have any questions about the area, the space, directions, or anything to make your stay here more enjoyable, you are more than welcome to reach out to me! My Lovely Roomate Maria, will be in the connecting studio while you are here. The neighborhood is essentially like Williamsburg, only not insanely overpriced, and the hipster movement is not on;;t;t;;2013-03-27;f;;40.72276199030384;-73.94407251378476;Lovely Studio on the edge of the McGolrick Park;Greenpoint;0;;https://a0.muscache.com/im/pictures/6aa5532b-bd1b-4b12-ac92-63b7978b8179.jpg?aki_policy=small;11222;1.0;1.0
4421458;6.802394763324312;Loft;Entire home/apt;"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";12;1.0;Couch;strict;True;SF;BillysCrib is a creative offsite meeting loft space available for day-time business meetings for a maximum of 12 guests in the heart of SoMa San Francisco. Reservations are from 9am to 5pm the same day and no overnight stays are allowed in the loft. BillysCrib is a creative offsite meeting space for entrepreneurs, executives, startups and sales/marketing professionals to conduct day-time business meetings for up to 12 guests in the heart of SoMa San Francisco just one block from Moscone Center. This unique entrepreneur loft space includes everything you need to work and be creative in a flexible, inviting and minimalist space with the room and tools to make your stay enjoyable and productive. BillysCrib is only available for daytime offsite meetings for up to 12 people maximum and amenities of the loft include: - Stunning and inviting 1400 sq ft work/live loft with open floor plan - Huge grand room with soaring ceilings and rooftop sawtooth windows - Large conference room with floor-to;2012-07-30;t;t;100%;2012-07-20;f;2017-06-29;37.78074316266015;-122.40337123715;BillysCrib OFFSITE LOFT in SoMa SF;SoMa;118;99.0;https://a0.muscache.com/im/pictures/14804239/f1505da8_original.jpg?aki_policy=small;94103;1.0;1.0
15618546;4.584967478670572;Apartment;Entire home/apt;"{""Wireless Internet"",""Air conditioning"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Smoke detector"",""Safety card"",Essentials}";2;1.0;Pull-out Sofa;strict;True;NYC;"Located in charming 1880's Victorian, cedar-shingled building, one block to McCarren Park;  private, well lit, studio, on northside of Williamsburg in the middle of all shopping and night life; host lives in building;  4 blocks to  Bedford L train.";2015-09-28;t;t;100%;2010-09-14;f;2017-09-14;40.72067397469402;-73.9549387683477;Heart of WBURG Artist's Studio;Williamsburg;48;92.0;https://a0.muscache.com/im/pictures/107897365/3f6700f4_original.jpg?aki_policy=small;11249.0;0.0;1.0
796099;5.627621113690636;Townhouse;Entire home/apt;"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}";6;3.5;Real Bed;flexible;True;LA;地处Arcadia核心居住区,毗邻Arcadia高尔夫球场,Arcadia Mall,洛杉矶跑马场,各国餐厅……生活便利。;;t;f;93%;2015-12-19;f;;34.13366213846744;-118.02917395790996;出门公园、高尔夫球场、超市、餐厅…从目前到5/20/2017，只可单独租住1-2个套房,$100/房;;0;;https://a0.muscache.com/im/pictures/dde1fdea-c4bf-46e0-8ebb-fb4b4bb74a57.jpg?aki_policy=small;91006;3.0;3.0
14101449;4.394449154672439;Apartment;Private room;"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;strict;True;NYC;Bonjour, I am Carine,  born & raised in Paris, France. One private bedroom available in my two bedroom 2nd floor apartment (no elevator) which offers an eclectic and peaceful retreat from which guests can explore the proximity of local attractions. My 2nd floor apartment (no elevator), fully furnished with its own distinctive decor, offers an eclectic and peaceful retreat from which guests can explore the proximity of local attractions in Manhattan as well as discovering other boroughs of the City that NEVER sleeps: NYC! The private room is VERY spacious  so you will not be disappointed at all. I cater to the non-smoking, cosmopolitan, and urban traveler and family from out of town. THE APARTMENT IS: • on a brownstone tree-lined street • located in  Harlem in Manhattan • 15/20 minutes from Times Square • near cozy restaurants (Yatenga, Chez Lucienne, Corner Social Red Rooster, Harlem Beer Garden....), cool bars (Shrine, Lenox Lounge SoCo....), supermarkets, laundromat, drugstore  Super;2011-11-01;t;t;100%;2011-10-25;f;2017-06-20;40.81511699630568;-73.94692437051488;Chez Carine - Privacy in Manhattan;Harlem;64;91.0;https://a0.muscache.com/im/pictures/2510601/8a886ffd_original.jpg?aki_policy=small;10027;1.0;1.0
